word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x1618,2,63,12.1,5.2,63,15,52,Unclassified,0,1.0,0,0,
0xDA69,2,350,67.0,5.2,350,81,233,Unclassified,0,1.0,0,0,
0x6E62,2,67,12.9,5.2,67,20,47,Unclassified,0,1.0,0,0,
0x50B9,2,59,11.3,5.2,59,18,51,Kinase,3.47,0.005153724150950916,6,1,Kinase(3.47x)
0x2E72,2,95,18.1,5.2,95,16,56,Unclassified,0,1.0,0,0,
0xA289,2,54,10.3,5.2,54,16,43,Cytoskeleton,8.82,0.004263652301595122,3,2,Cytoskeleton(8.82x); DNA repair(6.86x)
0x1560,2,105,20.1,5.2,105,23,96,Transport,2.48,0.009946688883200902,8,1,Transport(2.48x)
0x7DF4,2,145,28.5,5.1,145,38,113,Unclassified,0,1.0,0,0,
0x9E42,2,80,15.6,5.1,80,25,60,Chromatin,5.25,0.0021570762170526623,5,1,Chromatin(5.25x)
0xD35D,2,902,175.5,5.1,902,218,622,Unclassified,0,1.0,0,0,
0x4D36,2,309,60.0,5.1,309,57,199,Cell adhesion,8.58,0.0010897799874555738,4,3,Cell adhesion(8.58x); Structural(5.24x); Immune(2.35x)
0x35D8,2,61,11.9,5.1,61,16,52,Cell adhesion,15.28,0.007259167006768869,2,1,Cell adhesion(15.28x)
0x5A20,2,266,52.4,5.1,266,59,197,Unclassified,0,1.0,0,0,
0x20A1,2,133,26.2,5.1,133,28,111,Unclassified,0,1.0,0,0,
0x74D0,2,72,14.0,5.1,72,24,57,Unclassified,0,1.0,0,0,
0x4D35,2,258,50.8,5.1,258,63,183,Ion channel,2.92,0.005453306181458254,8,1,Ion channel(2.92x)
0x74DF,2,56,10.9,5.1,56,14,46,Unclassified,0,1.0,0,0,
0x4DF5,2,141,27.4,5.1,141,39,121,Unclassified,0,1.0,0,0,
0x85D8,2,91,18.0,5.1,91,28,73,Unclassified,0,1.0,0,0,
0x934D,2,74,14.6,5.1,74,21,53,Cytoskeleton,8.96,0.0008685009706624088,4,2,Cytoskeleton(8.96x); Structural(7.11x)
0xD081,2,107,20.9,5.1,107,27,91,Unclassified,0,1.0,0,0,
0x72F7,2,83,16.3,5.1,83,17,51,Nuc acid bind,3.61,0.0006560367803572858,8,1,Nuc acid bind(3.61x)
0x9425,2,50,9.9,5.1,50,11,43,Unclassified,0,1.0,0,0,
0x89D7,2,50,9.8,5.1,50,13,41,Unclassified,0,1.0,0,0,
0x75D75D75,4,26,5.2,5.0,26,7,16,Unclassified,0,1.0,0,0,
0xD75D75,3,91,18.2,5.0,91,24,63,Unclassified,0,1.0,0,0,
0x75D75D,3,144,28.8,5.0,144,38,96,Unclassified,0,1.0,0,0,
0xD34D34,3,204,40.8,5.0,204,22,121,Structural,6.78,0.009159819583897425,3,1,Structural(6.78x)
0x72CB2C,3,66,13.2,5.0,66,16,37,Transcription,3.4,9.214404266057493e-06,12,1,Transcription(3.4x)
0xF7DF7D,3,141,28.2,5.0,141,20,81,Chromatin,6.56,0.0007345489518347699,5,1,Chromatin(6.56x)
0xB2CB2C,3,117,23.4,5.0,117,32,63,Chromatin,4.1,0.006594048279121524,5,3,Chromatin(4.1x); Nuc acid bind(2.88x); Transcription(1.99x)
0xB6DB6D,3,59,11.8,5.0,59,23,39,Nuc acid bind,3.33,0.00030512825968482014,10,2,Nuc acid bind(3.33x); Transcription(2.17x)
0xCB2CB2,3,158,31.6,5.0,158,41,91,Chromatin,4.48,0.0007700581475482603,7,3,Chromatin(4.48x); Transcription(2.55x); Nuc acid bind(2.24x)
0x2A69,2,112,22.4,5.0,112,28,70,Nuc acid bind,2.46,0.007080578402119133,9,1,Nuc acid bind(2.46x)
0x4D34D34D,4,117,23.4,5.0,117,10,66,Unclassified,0,1.0,0,0,
0x34D34D34,4,78,15.6,5.0,78,8,46,Unclassified,0,1.0,0,0,
0x34D34D,3,211,42.2,5.0,211,21,120,Structural,9.48,0.000701196671129395,4,1,Structural(9.48x)
0x4D34D3,3,203,40.6,5.0,203,19,120,Structural,10.47,0.00046826489107365727,4,2,Structural(10.47x); Proteolysis(3.83x)
0xDF7DF7,3,124,24.8,5.0,124,21,78,Chromatin,5.0,0.00731126643481197,4,2,Chromatin(5.0x); Nuc acid bind(3.29x)
0xCB20,2,54,10.8,5.0,54,14,41,RNA processing,10.08,0.002858038658157344,3,1,RNA processing(10.08x)
0x7DF7DF7D,4,62,12.4,5.0,62,5,38,Unclassified,0,1.0,0,0,
0xDF7DF7DF,4,48,9.6,5.0,48,5,30,Cytoskeleton,18.81,0.00429070760923011,2,1,Cytoskeleton(18.81x)
0xF7DF7DF7,4,39,7.8,5.0,39,5,29,Cytoskeleton,18.81,0.00429070760923011,2,1,Cytoskeleton(18.81x)
0x7DF7DF,3,126,25.2,5.0,126,19,76,Chromatin,8.29,5.0064335416523685e-05,6,2,Chromatin(8.29x); Cytoskeleton(7.42x)
0xCB2CB2CB,4,56,11.2,5.0,56,14,33,Unclassified,0,1.0,0,0,
0xB2CB2CB2,4,46,9.2,5.0,46,16,32,Chromatin,6.56,0.0025794155077368693,4,1,Chromatin(6.56x)
